# brass holder with empty powder container 
#  temperature (K) 	 M/H spline 0.1T (emu) 	 M/H spline 5T (emu)
1.487728772877287575e+01	4.664830794519053653e-10	3.898004563840206598e-10
1.491209120912091102e+01	4.676232302005257445e-10	3.912724143056095230e-10
1.494689468946894628e+01	4.687534475061594581e-10	3.927396661391425131e-10
1.498169816981697977e+01	4.698738130546904930e-10	3.942022229158443927e-10
1.501650165016501504e+01	4.709844085320029398e-10	3.956600956669394592e-10
1.505130513051305030e+01	4.720853156239803718e-10	3.971132954236523717e-10
1.508610861086108557e+01	4.731766160165070865e-10	3.985618332172076345e-10
1.512091209120911905e+01	4.742583913954662435e-10	4.000057200788298032e-10
1.515571557155715432e+01	4.753307234467425538e-10	4.014449670397433821e-10
1.519051905190518958e+01	4.763936938562194875e-10	4.028795851311726167e-10
1.522532253225322485e+01	4.774473843097810315e-10	4.043095853843424248e-10
1.526012601260125834e+01	4.784918764933109662e-10	4.057349788304771038e-10
1.529492949294929360e+01	4.795272520926932786e-10	4.071557765008012610e-10
1.532973297329732887e+01	4.805535927938117491e-10	4.085719894265393490e-10
1.536453645364536413e+01	4.815709802825503645e-10	4.099836286389159236e-10
1.539933993399339762e+01	4.825794962447929053e-10	4.113907051691553338e-10
1.543414341434143289e+01	4.835792223664235652e-10	4.127932300484822388e-10
1.546894689468946815e+01	4.845702403333259177e-10	4.141912143081214012e-10
1.550375037503750164e+01	4.855526318313839500e-10	4.155846689792969116e-10
1.553855385538553691e+01	4.865264785464815455e-10	4.169736050932335326e-10
1.557335733573357217e+01	4.874918621645023813e-10	4.183580336811558200e-10
1.560816081608160744e+01	4.884488643713309614e-10	4.197379657742880711e-10
1.564296429642964092e+01	4.893975668528503422e-10	4.211134124038549452e-10
1.567776777677767619e+01	4.903380512949452345e-10	4.224843846010808947e-10
1.571257125712571145e+01	4.912703993834989017e-10	4.238508933971906821e-10
1.574737473747374672e+01	4.921946928043953309e-10	4.252129498234085015e-10
1.578217821782178021e+01	4.931110132435188192e-10	4.265705649109588053e-10
1.581698169816981547e+01	4.940194423867528367e-10	4.279237496910666145e-10
1.585178517851785074e+01	4.949200619199814739e-10	4.292725151949559680e-10
1.588658865886588600e+01	4.958129535290884077e-10	4.306168724538516801e-10
1.592139213921391949e+01	4.966981988999575217e-10	4.319568324989779448e-10
1.595619561956195476e+01	4.975758797184733199e-10	4.332924063615596280e-10
1.599099909990999002e+01	4.984460776705188589e-10	4.346236050728210788e-10
1.602580258025802351e+01	4.993088744419784359e-10	4.359504396639868530e-10
1.606060606060605878e+01	5.001643517187359345e-10	4.372729211662812996e-10
1.609540954095409404e+01	5.010125911866752385e-10	4.385910606109292847e-10
1.613021302130212931e+01	5.018536745316802314e-10	4.399048690291550022e-10
1.616501650165016457e+01	5.026876834396347970e-10	4.412143574521831113e-10
1.619981998199819628e+01	5.035146995964226120e-10	4.425195369112380126e-10
1.623462346234623510e+01	5.043348046879278705e-10	4.438204184375445207e-10
1.626942694269426681e+01	5.051480804000342491e-10	4.451170130623266742e-10
1.630423042304230208e+01	5.059546084186257350e-10	4.464093318168093392e-10
1.633903390339033734e+01	5.067544704295863153e-10	4.476973857322171231e-10
1.637383738373837261e+01	5.075477481187996668e-10	4.489811858397743752e-10
1.640864086408640787e+01	5.083345231721497765e-10	4.502607431707055477e-10
1.644344434443443959e+01	5.091148772755204248e-10	4.515360687562351964e-10
1.647824782478247840e+01	5.098888921147959088e-10	4.528071736275880324e-10
1.651305130513051012e+01	5.106566493758594919e-10	4.540740688159880944e-10
1.654785478547854893e+01	5.114182307445955747e-10	4.553367653526607654e-10
1.658265826582658065e+01	5.121737179068878340e-10	4.565952742688293606e-10
1.661746174617461591e+01	5.129231925486200502e-10	4.578496065957193145e-10
1.665226522652265118e+01	5.136667363556762102e-10	4.590997733645549762e-10
1.668706870687068644e+01	5.144044310139403012e-10	4.603457856065607465e-10
1.672187218721872171e+01	5.151363582092962069e-10	4.615876543529611294e-10
1.675667566756675342e+01	5.158625996276277073e-10	4.628253906349805257e-10
1.679147914791479224e+01	5.165832369548189966e-10	4.640590054838439049e-10
1.682628262826282395e+01	5.172983518767530276e-10	4.652885099307752539e-10
1.686108610861085921e+01	5.180080260793148214e-10	4.665139150069994389e-10
1.689588958895889448e+01	5.187123412483877448e-10	4.677352317437408089e-10
1.693069306930692974e+01	5.194113790698555779e-10	4.689524711722239714e-10
1.696549654965496501e+01	5.201052212296027215e-10	4.701656443236734305e-10
1.700030003000299672e+01	5.207939494135124387e-10	4.713747622293135870e-10
1.703510351035103554e+01	5.214776453074688202e-10	4.725798359203691517e-10
1.706990699069906725e+01	5.221563905973558528e-10	4.737808764280643186e-10
1.710471047104710252e+01	5.228302669690575237e-10	4.749778947836240054e-10
1.713951395139513778e+01	5.234993561084576131e-10	4.761709020182727163e-10
1.717431743174317305e+01	5.241637397014399014e-10	4.773599091632347485e-10
1.720912091209120831e+01	5.248234994338885823e-10	4.785449272497343994e-10
1.724392439243924002e+01	5.254787169916869191e-10	4.797259673089964833e-10
1.727872787278727884e+01	5.261294740607194159e-10	4.809030403722457111e-10
1.731353135313531055e+01	5.267758523268698529e-10	4.820761574707061734e-10
1.734833483348334937e+01	5.274179334760220104e-10	4.832453296356029946e-10
1.738313831383138108e+01	5.280557991940595653e-10	4.844105678981598518e-10
1.741794179417941635e+01	5.286895311668668148e-10	4.855718832896018694e-10
1.745274527452745161e+01	5.293192110803273324e-10	4.867292868411534481e-10
1.748754875487548688e+01	5.299449206203251052e-10	4.878827895840389887e-10
1.752235223522352214e+01	5.305667414727441201e-10	4.890324025494832020e-10
1.755715571557155386e+01	5.311847553234680541e-10	4.901781367687102821e-10
1.759195919591959267e+01	5.317990438583812044e-10	4.913200032729452500e-10
1.762676267626762439e+01	5.324096887633669377e-10	4.924580130934119894e-10
1.766156615661565965e+01	5.330167717243093445e-10	4.935921772613355216e-10
1.769636963696369492e+01	5.336203744270925151e-10	4.947225068079402471e-10
1.773117311731173018e+01	5.342205785576002300e-10	4.958490127644505668e-10
1.776597659765976545e+01	5.348174658017160624e-10	4.969717061620910881e-10
1.780078007800779716e+01	5.354111178453242064e-10	4.980905980320861083e-10
1.783558355835583598e+01	5.360016163743087523e-10	4.992056994056606487e-10
1.787038703870386769e+01	5.365890430745532736e-10	5.003170213140385929e-10
1.790519051905190295e+01	5.371734796319415505e-10	5.014245747884449620e-10
1.793999399939993822e+01	5.377550077323576736e-10	5.025283708601040534e-10
1.797479747974797348e+01	5.383337090616857333e-10	5.036284205602405779e-10
1.800960096009600875e+01	5.389096653058089929e-10	5.047247349200787296e-10
1.804440444044404401e+01	5.394829581506120597e-10	5.058173249708432193e-10
1.807920792079207928e+01	5.400536692819785074e-10	5.069062017437586545e-10
1.811401140114011099e+01	5.406218803857920126e-10	5.079913762700492293e-10
1.814881488148814626e+01	5.411876731479366660e-10	5.090728595809396544e-10
1.818361836183618152e+01	5.417511292542964545e-10	5.101506627076546408e-10
1.821842184218421679e+01	5.423123303907550550e-10	5.112247966814184859e-10
1.825322532253225205e+01	5.428713582431964546e-10	5.122952725334556937e-10
1.828802880288028732e+01	5.434282944975048472e-10	5.133621012949908719e-10
1.832283228322832258e+01	5.439832208395632891e-10	5.144252939972486278e-10
1.835763576357635429e+01	5.445362189552565947e-10	5.154848616714530521e-10
1.839243924392438956e+01	5.450873705304681307e-10	5.165408153488291658e-10
1.842724272427242482e+01	5.456367572510818840e-10	5.175931660606012663e-10
1.846204620462046009e+01	5.461844608029819451e-10	5.186419248379938577e-10
1.849684968496849535e+01	5.467305628720518875e-10	5.196871027122315476e-10
1.853165316531653062e+01	5.472751451441755949e-10	5.207287107145387365e-10
1.856645664566456588e+01	5.478182893052374680e-10	5.217667598761401356e-10
1.860126012601260115e+01	5.483600770411207699e-10	5.228012612282601454e-10
1.863606360636063286e+01	5.489005900377095911e-10	5.238322258021229600e-10
1.867086708670866813e+01	5.494399099808879188e-10	5.248596646289534970e-10
1.870567056705670339e+01	5.499781185565396365e-10	5.258835887399764674e-10
1.874047404740473866e+01	5.505152974505486280e-10	5.269040091664157548e-10
1.877527752775277392e+01	5.510515283487986734e-10	5.279209369394963805e-10
1.881008100810080919e+01	5.515868929371738633e-10	5.289343830904426417e-10
1.884488448844884445e+01	5.521214724240513223e-10	5.299443586504792493e-10
1.887968796879687972e+01	5.526553182747127620e-10	5.309508746508306041e-10
1.891449144914491143e+01	5.531884352131080787e-10	5.319539421227209000e-10
1.894929492949294669e+01	5.537208238667421719e-10	5.329535720973753650e-10
1.898409840984098196e+01	5.542524848631187003e-10	5.339497756060177792e-10
1.901890189018901722e+01	5.547834188297417363e-10	5.349425636798730606e-10
1.905370537053705249e+01	5.553136263941154557e-10	5.359319473501659199e-10
1.908850885088508775e+01	5.558431081837437241e-10	5.369179376481204477e-10
1.912331233123312302e+01	5.563718648261307172e-10	5.379005456049612516e-10
1.915811581158115473e+01	5.568998969487801972e-10	5.388797822519130425e-10
1.919291929192919000e+01	5.574272051791968568e-10	5.398556586202002210e-10
1.922772277227722526e+01	5.579537901448844583e-10	5.408281857410471879e-10
1.926252625262526053e+01	5.584796524733467638e-10	5.417973746456786541e-10
1.929732973297329579e+01	5.590047927920882593e-10	5.427632363653191238e-10
1.933213321332133106e+01	5.595292117286127069e-10	5.437257819311928943e-10
1.936693669366936632e+01	5.600529099104244892e-10	5.446850223745249867e-10
1.940174017401740159e+01	5.605758879650273683e-10	5.456409687265391812e-10
1.943654365436543330e+01	5.610981465199254168e-10	5.465936320184603958e-10
1.947134713471346856e+01	5.616196862026229136e-10	5.475430232815133411e-10
1.950615061506150383e+01	5.621405076406239312e-10	5.484891535469224181e-10
1.954095409540953909e+01	5.626606114614321284e-10	5.494320338459118206e-10
1.957575757575757436e+01	5.631799982925520945e-10	5.503716752097064663e-10
1.961056105610560962e+01	5.636986687614875917e-10	5.513080886695306525e-10
1.964536453645364489e+01	5.642166234957427957e-10	5.522412852566088835e-10
1.968016801680168015e+01	5.647338631228214688e-10	5.531712760021659734e-10
1.971497149714971187e+01	5.652503882702280969e-10	5.540980719374258061e-10
1.974977497749774713e+01	5.657661995654665455e-10	5.550216840936137128e-10
1.978457845784578240e+01	5.662812976360408871e-10	5.559421235019535772e-10
1.981938193819381766e+01	5.667956831094551940e-10	5.568594011936704206e-10
1.985418541854185293e+01	5.673093566132135386e-10	5.577735281999882300e-10
1.988898889888988819e+01	5.678223187748198898e-10	5.586845155521318197e-10
1.992379237923792346e+01	5.683345702217787336e-10	5.595923742813255904e-10
1.995859585958595517e+01	5.688461115815935220e-10	5.604971154187943566e-10
1.999339933993399043e+01	5.693569434817685341e-10	5.613987499957623120e-10
2.002820282028202570e+01	5.698670665498077390e-10	5.622972890434539609e-10
2.006300630063006096e+01	5.703764814132157260e-10	5.631927435930939108e-10
2.009780978097809623e+01	5.708851886994957402e-10	5.640851246759068725e-10
2.013261326132613149e+01	5.713931890361526813e-10	5.649744433231171434e-10
2.016741674167416676e+01	5.719004830506901045e-10	5.658607105659493310e-10
2.020222022202220202e+01	5.724070713706119789e-10	5.667439374356279394e-10
2.023702370237023374e+01	5.729129546234224803e-10	5.676241349633772661e-10
2.027182718271826900e+01	5.734181334366259911e-10	5.685013141804222286e-10
2.030663066306630427e+01	5.739226084377265838e-10	5.693754861179871243e-10
2.034143414341433953e+01	5.744263802542278138e-10	5.702466618072964573e-10
2.037623762376237480e+01	5.749294495136340635e-10	5.711148522795747319e-10
2.041104110411041006e+01	5.754318168434491987e-10	5.719800685660465553e-10
2.044584458445844533e+01	5.759334828711774984e-10	5.728423216979364319e-10
2.048064806480648059e+01	5.764344482243229316e-10	5.737016227064687623e-10
2.051545154515451230e+01	5.769347135303896741e-10	5.745579826228680507e-10
2.055025502550254757e+01	5.774342794168816949e-10	5.754114124783591113e-10
2.058505850585058283e+01	5.779331465113029629e-10	5.762619233041662415e-10
2.061986198619861810e+01	5.784313154411576538e-10	5.771095261315138421e-10
2.065466546654665336e+01	5.789287868339496334e-10	5.779542319916266238e-10
2.068946894689468863e+01	5.794255613171832841e-10	5.787960519157290910e-10
2.072427242724272389e+01	5.799216395183627816e-10	5.796349969350457476e-10
2.075907590759075561e+01	5.804170220649915781e-10	5.804710780808009944e-10
2.079387938793879087e+01	5.809117095845742627e-10	5.813043063842194390e-10
2.082868286828682614e+01	5.814057027046145978e-10	5.821346928765255854e-10
2.086348634863486140e+01	5.818990020526167591e-10	5.829622485889440411e-10
2.089828982898289667e+01	5.823916082560850257e-10	5.837869845526993104e-10
2.093309330933093193e+01	5.828835219425230565e-10	5.846089117990155871e-10
2.096789678967896720e+01	5.833747437394352339e-10	5.854280413591178923e-10
2.100270027002700246e+01	5.838652742743255269e-10	5.862443842642305234e-10
2.103750375037503417e+01	5.843551141746979046e-10	5.870579515455776743e-10
2.107230723072306944e+01	5.848442640680564393e-10	5.878687542343843661e-10
2.110711071107110470e+01	5.853327245819053068e-10	5.886768033618749995e-10
2.114191419141913997e+01	5.858204963437483725e-10	5.894821099592736651e-10
2.117671767176717523e+01	5.863075799810900192e-10	5.902846850578053840e-10
2.121152115211521050e+01	5.867939761214340090e-10	5.910845396886947637e-10
2.124632463246324576e+01	5.872796853922846209e-10	5.918816848831657912e-10
2.128112811281128103e+01	5.877647084211460309e-10	5.926761316724433845e-10
2.131593159315931274e+01	5.882490458355215875e-10	5.934678910877517373e-10
2.135073507350734801e+01	5.887326982629161902e-10	5.942569741603155606e-10
2.138553855385538327e+01	5.892156663308336012e-10	5.950433919213596687e-10
2.142034203420341854e+01	5.896979506667777895e-10	5.958271554021081522e-10
2.145514551455145380e+01	5.901795518982528274e-10	5.966082756337856185e-10
2.148994899489948907e+01	5.906604706527628908e-10	5.973867636476166752e-10
2.152475247524752433e+01	5.911407075578118452e-10	5.981626304748257230e-10
2.155955595559555604e+01	5.916202632409039697e-10	5.989358871466373695e-10
2.159435943594359131e+01	5.920991383295432333e-10	5.997065446942761187e-10
2.162916291629162657e+01	5.925773334512338119e-10	6.004746141489664747e-10
2.166396639663966184e+01	5.930548492334795709e-10	6.012401065419331486e-10
2.169876987698769710e+01	5.935316863037846861e-10	6.020030329044003342e-10
2.173357335733573237e+01	5.940078452896533334e-10	6.027634042675925356e-10
2.176837683768376763e+01	5.944833268185891714e-10	6.035212316627345672e-10
2.180318031803180290e+01	5.949581315180967896e-10	6.042765261210508297e-10
2.183798379837983461e+01	5.954322600156797432e-10	6.050292986737655170e-10
2.187278727872786988e+01	5.959057129388425184e-10	6.057795603521039605e-10
2.190759075907590514e+01	5.963784909150889806e-10	6.065273221872897336e-10
2.194239423942394041e+01	5.968505945719232022e-10	6.072725952105478574e-10
2.197719771977197567e+01	5.973220245368494624e-10	6.080153904531029396e-10
2.201200120012001094e+01	5.977927814373713166e-10	6.087557189461791740e-10
2.204680468046804620e+01	5.982628659009932507e-10	6.094935917210014784e-10
2.208160816081607791e+01	5.987322785552191302e-10	6.102290198087936330e-10
2.211641164116411318e+01	5.992010200275532345e-10	6.109620142407808658e-10
2.215121512151214844e+01	5.996690909454995324e-10	6.116925860481877844e-10
2.218601860186018371e+01	6.001364919365620962e-10	6.124207462622382723e-10
2.222082208220821897e+01	6.006032236282446883e-10	6.131465059141573509e-10
2.225562556255625424e+01	6.010692866480517945e-10	6.138698760351693173e-10
2.229042904290428950e+01	6.015346816234871770e-10	6.145908676564983655e-10
2.232523252325232477e+01	6.019994091820552184e-10	6.153094918093699303e-10
2.236003600360035648e+01	6.024634699512594740e-10	6.160257595250076885e-10
2.239483948394839175e+01	6.029268645586047400e-10	6.167396818346364545e-10
2.242964296429642701e+01	6.033895936315940549e-10	6.174512697694809392e-10
